"ProbeID","CodeClass","GeneName.x","Accession","IsControl","ControlConc","MF_vs_eMF","MF_vs_D","eMF_vs_D","eMF_vs_HS","MF_vs_HS","AveExpr","F","P.Value","adj.P.Val","GeneName.y"
"Endogenous_MYD88_NM_002468.3","Endogenous","MYD88","NM_002468.3",FALSE,NA,-0.17323061909133,0.237376403034576,0.410607022125905,1.49513380574507,1.32190318665374,8.36693510954191,57.3022039514737,1.5754914884568e-23,5.21906258939015e-22,"MYD88"
"Endogenous_GSN_NM_000177.4","Endogenous","GSN","NM_000177.4",FALSE,NA,1.52350756702632,0.528923127277574,-0.994584439748744,-2.49762778947231,-0.974120222445988,11.0550345271431,57.2982518862043,1.57945315205228e-23,5.21906258939015e-22,"GSN"
"Endogenous_IL4I1_NM_152899.1","Endogenous","IL4I1","NM_152899.1",FALSE,NA,-0.0855938306144433,0.971456735203364,1.05705056581781,3.27383486688549,3.18824103627105,6.09616730645967,56.5688282392922,2.51505868491839e-23,7.96435250224156e-22,"IL4I1"
"Endogenous_IL4R_NM_000418.3","Endogenous","IL4R","NM_000418.3",FALSE,NA,-0.795339930342602,-0.223646757801544,0.571693172541059,2.30316630752362,1.50782637718101,7.99601084399337,56.4280036864643,2.75248080744971e-23,8.36754165464712e-22,"IL4R"
"Endogenous_JUN_NM_002228.3","Endogenous","JUN","NM_002228.3",FALSE,NA,0.832158880874456,0.229543746639757,-0.602615134234699,-2.57442052959671,-1.74226164872225,6.56084406457575,55.6293330186529,4.60210959594885e-23,1.3452320357389e-21,"JUN"
"Endogenous_IKZF1_NM_006060.4","Endogenous","IKZF1","NM_006060.4",FALSE,NA,-0.291356350070769,1.00167027013857,1.29302662020934,2.32372116238403,2.03236481231326,7.91352223659477,54.7652942194155,8.06294684502978e-23,2.26957022304542e-21,"IKZF1"
"Endogenous_FAS_NM_000043.4","Endogenous","FAS","NM_000043.4",FALSE,NA,-1.79218151171024,-0.472228751304955,1.31995276040529,1.53586803970025,-0.25631347200999,6.21600673905125,54.4899821456796,9.65034112674097e-23,2.61937830582969e-21,"FAS"
"Endogenous_TNFRSF1B_NM_001066.2","Endogenous","TNFRSF1B","NM_001066.2",FALSE,NA,-0.207246373642552,0.524783288768779,0.732029662411331,1.92915400586809,1.72190763222553,7.49690088315339,54.0448003366563,1.29185313223104e-22,3.38554613963996e-21,"TNFRSF1B"
"Endogenous_FOXP3_NM_014009.3","Endogenous","FOXP3","NM_014009.3",FALSE,NA,0.220788745829563,0.856250162313872,0.635461416484309,2.79192650361294,3.01271524944251,5.99108442811794,53.4377606270576,1.92695745347486e-22,4.88162554880297e-21,"FOXP3"
"Endogenous_CD247_NM_198053.2","Endogenous","CD247","NM_198053.2",FALSE,NA,-0.793057957516554,0.747337621511075,1.54039557902763,3.40266222470319,2.60960426718663,5.92890421658632,53.3299500968454,2.06931986591893e-22,5.07317128418834e-21,"CD247"
"Endogenous_LGALS3_NM_001177388.1","Endogenous","LGALS3","NM_001177388.1",FALSE,NA,0.999999216445334,-0.0156924098242399,-1.01569162626957,-2.05753577372646,-1.05753655728113,9.90852755232675,52.8621820885003,2.82187184603007e-22,6.70194563432142e-21,"LGALS3"
"Endogenous_ITGAL_NM_002209.2","Endogenous","ITGAL","NM_002209.2",FALSE,NA,0.0157256493078011,1.2833714272577,1.2676457779499,2.48399651670546,2.49972216601326,7.0140638856244,52.5434911961061,3.48891032704559e-22,8.03506620774135e-21,"ITGAL"
"Endogenous_CCR7_NM_001838.2","Endogenous","CCR7","NM_001838.2",FALSE,NA,0.0442692949845513,1.07917400287414,1.03490470788959,3.05566646618709,3.09993576117164,6.24929898741376,52.3432839996851,3.98784239045207e-22,8.9140006374811e-21,"CCR7"
"Endogenous_IL2RB_NM_000878.2","Endogenous","IL2RB","NM_000878.2",FALSE,NA,-0.585559077213146,1.06325430646875,1.64881338368189,2.96256854870994,2.37700947149679,7.71660337758745,51.2800640482304,8.14802607285587e-22,1.76928566153442e-20,"IL2RB"
"Endogenous_FADD_NM_003824.2","Endogenous","FADD","NM_003824.2",FALSE,NA,-0.570879900232885,-0.0695754403321933,0.501304459900692,1.60477929978951,1.03389939955662,5.52334874402319,50.1438633676514,1.7641415032988e-21,3.72429872918635e-20,"FADD"
"Endogenous_ICOS_NM_012092.2","Endogenous","ICOS","NM_012092.2",FALSE,NA,0.252906990690016,1.39647599827766,1.14356900758764,2.62947381255935,2.88238080324937,5.25308369318559,49.8202447595876,2.20206807240658e-21,4.52316685142972e-20,"ICOS"
"Endogenous_CD80_NM_005191.3","Endogenous","CD80","NM_005191.3",FALSE,NA,-0.380920216997162,1.1581707765242,1.53909099352136,3.47627973913601,3.09535952213885,5.35507130080675,49.5960346289394,2.56887729066958e-21,5.10364389202421e-20,"CD80"
"Endogenous_PIK3CG_NM_002649.2","Endogenous","PIK3CG","NM_002649.2",FALSE,NA,-0.342943879734488,0.753158254183458,1.09610213391795,1.92090287048864,1.57795899075415,6.81517784285118,49.5679660981529,2.61897515511769e-21,5.10364389202421e-20,"PIK3CG"
"Endogenous_ITGB7_NM_000889.1","Endogenous","ITGB7","NM_000889.1",FALSE,NA,-0.493356611329999,0.50797733332595,1.00133394465595,1.85352374868561,1.36016713735561,6.0741478125545,49.4709445742237,2.79991483171274e-21,5.31983818025421e-20,"ITGB7"
"Endogenous_GLG1_NM_001145666.1","Endogenous","GLG1","NM_001145666.1",FALSE,NA,0.490472634299106,0.0981596862934477,-0.392312948005658,-1.24098605495134,-0.750513420652233,8.72866079806937,49.3657053523954,3.01057802685654e-21,5.58058365953895e-20,"GLG1"
"Endogenous_ATF3_NM_001674.2","Endogenous","ATF3","NM_001674.2",FALSE,NA,0.333383990668943,0.422542344421832,0.0891583537528895,-2.6202038081124,-2.28681981744345,5.38777764511489,48.5652027234487,5.24162985014548e-21,9.48485401454897e-20,"ATF3"
"Endogenous_CD27_NM_001242.4","Endogenous","CD27","NM_001242.4",FALSE,NA,-0.343978268105215,1.21923186663458,1.56321013473979,3.04314952532554,2.69917125722032,6.08462610470938,48.3277743419279,6.18435280517368e-21,1.06939862176173e-19,"CD27"
"Endogenous_IRF7_NM_001572.3","Endogenous","IRF7","NM_001572.3",FALSE,NA,-0.188903215686604,0.533741794915215,0.72264501060182,2.33807146828427,2.14916825259767,7.42956599754407,48.3261750704848,6.19125517862054e-21,1.06939862176173e-19,"IRF7"
"Endogenous_CAV1_NM_001753.3","Endogenous","CAV1","NM_001753.3",FALSE,NA,1.00023844752022,0.0413499798362347,-0.958888467683988,-1.78730012718037,-0.787061679660148,7.28035701600832,46.793337071562,1.81976976187855e-20,3.07338893117267e-19,"CAV1"
"Endogenous_TGFB1_NM_000660.3","Endogenous","TGFB1","NM_000660.3",FALSE,NA,-0.228488491799475,0.3634687256841,0.591957217483575,1.54633464989411,1.31784615809463,8.48123488876579,46.6300357383229,2.04346388124243e-20,3.37615771683533e-19,"TGFB1"
"Endogenous_TAPBP_NM_003190.4","Endogenous","TAPBP","NM_003190.4",FALSE,NA,-0.161355930687218,0.438489258212179,0.599845188899398,1.39243252369401,1.23107659300679,9.66274350136979,46.4837462782003,2.26751186133116e-20,3.6666149247057e-19,"TAPBP"
"Endogenous_FURIN_NM_002569.2","Endogenous","FURIN","NM_002569.2",FALSE,NA,-0.487555544982746,-0.377411254528216,0.11014429045453,1.93682388956209,1.44926834457934,8.54170448159098,45.341116878232,5.14044702355797e-20,8.13904112063345e-19,"FURIN"
"Endogenous_PIM2_NM_006875.2","Endogenous","PIM2","NM_006875.2",FALSE,NA,-0.120288303064768,1.09578940997558,1.21607771304034,1.7332870537656,1.61299875070084,6.94250010156422,44.9904175318601,6.62234583409034e-20,1.02713935385891e-18,"PIM2"
"Endogenous_S100A9_NM_002965.2","Endogenous","S100A9","NM_002965.2",FALSE,NA,-0.525197416702685,-1.51588628962299,-0.990688872920305,6.16161726233676,5.63641984563407,12.74449434654,43.8895914741551,1.47630236357519e-19,2.24397959263428e-18,"S100A9"
"Endogenous_TAP2_NM_000544.3","Endogenous","TAP2","NM_000544.3",FALSE,NA,-0.0769704647964371,0.688586562291575,0.765557027088012,1.88740844670404,1.81043798190761,7.82605141127876,43.8373814182019,1.53389781842309e-19,2.28580851372852e-18,"TAP2"
"Endogenous_CCL5_NM_002985.2","Endogenous","CCL5","NM_002985.2",FALSE,NA,-0.655620511199053,1.29876428206248,1.95438479326154,3.32396615693041,2.66834564573136,7.18103191263397,43.1801389071393,2.48817628601607e-19,3.6365653411004e-18,"CCL5"
"Endogenous_IRF4_NM_002460.1","Endogenous","IRF4","NM_002460.1",FALSE,NA,-1.21178168511813,0.166389050888905,1.37817073600703,2.1454394147499,0.933657729631772,7.09755412849623,42.6681269219229,3.63618782943058e-19,5.16316739333152e-18,"IRF4"
"Endogenous_SPRY2_NM_005842.2","Endogenous","SPRY2","NM_005842.2",FALSE,NA,0.118404543697373,-0.0933733215298513,-0.211777865227225,-1.57465771384793,-1.45625317015056,6.88414796767696,42.6561988420762,3.66856630578819e-19,5.16316739333152e-18,"SPRY2"
"Endogenous_WAS_NM_000377.2","Endogenous","WAS","NM_000377.2",FALSE,NA,-0.0619624531649237,0.633511734294316,0.695474187459239,1.84048721297024,1.77852475980532,6.82995774387,42.5548505534403,3.95576349345601e-19,5.46614591823013e-18,"WAS"
"Endogenous_ADAM8_NM_001109.4","Endogenous","ADAM8","NM_001109.4",FALSE,NA,-0.273278014544887,0.497145156408759,0.770423170953646,2.36272086009449,2.0894428455496,5.85623808118532,41.8194438364187,6.85349254142224e-19,9.30116844907304e-18,"ADAM8"
"Endogenous_EDN1_NM_001168319.1","Endogenous","EDN1","NM_001168319.1",FALSE,NA,0.599753618375638,0.117060719489376,-0.482692898886262,-2.44348529713361,-1.84373167875797,5.52250782336613,41.7140430244339,7.41802526979499e-19,9.89070035972665e-18,"EDN1"
"Endogenous_JAK3_NM_000215.2","Endogenous","JAK3","NM_000215.2",FALSE,NA,0.259564836532971,1.14997720362487,0.890412367091904,2.41575987434778,2.67532471088075,6.5482470195244,41.5895132127984,8.14625834735937e-19,1.06744074896433e-17,"JAK3"
"Endogenous_MSC_NM_005098.3","Endogenous","MSC","NM_005098.3",FALSE,NA,0.166670604546591,0.626149758338612,0.459479153792021,1.61530128917766,1.78197189372426,5.93728150951747,41.3738998552461,9.58330096609784e-19,1.23445910749735e-17,"MSC"
"Endogenous_MAP2K2_NM_030662.3","Endogenous","MAP2K2","NM_030662.3",FALSE,NA,-0.163912985750954,-0.168070972246257,-0.00415798649530252,0.892465589647426,0.728552603896471,8.87752276779962,41.2559787853731,1.0475600886278e-18,1.32690944559522e-17,"MAP2K2"
